^n	nq	0.000331
^n	n9	0.000331
^n	n3	0.000331
^n	n7	0.000331
bu	ux	0.047901
bu	uz	0.062685
bu	uc	0.043170
bu	us	0.215849
bu	uy	0.106446
bu	ui	0.068598
bu	ur	0.078652
bu	un	0.081609
bu	u.	0.026020
bu	uf	0.016558
bu	ub	0.013010
bu	uk	0.017741
bu	ue	0.012419
bu	ul	0.065642
bu	ud	0.044352
bu	ut	0.038439
bu	ug	0.023063
bu	um	0.016558
bu	uj	0.001774
bu	up	0.004140
bu	uh	0.004731
bu	uo	0.001183
bu	ua	0.003548
bu	uu	0.001774
bu	u-	0.001183
bu	uw	0.001183
bu	uq	0.001183
bu	u2	0.000591
ux	x.	0.417178
ux	xv	0.018405
ux	xq	0.003067
ux	xu	0.088957
ux	xi	0.131902
ux	xm	0.027607
ux	xp	0.030675
ux	xt	0.021472
ux	xb	0.012270
ux	xx	0.009202
ux	xa	0.021472
ux	xo	0.015337
ux	xe	0.042945
ux	x-	0.027607
ux	xj	0.012270
ux	xf	0.030675
ux	x4	0.003067
ux	xr	0.009202
ux	xd	0.006135
ux	x1	0.012270
ux	xc	0.015337
ux	xl	0.006135
ux	xg	0.003067
ux	x2	0.003067
ux	xs	0.006135
ux	xh	0.009202
ux	xy	0.003067
ux	xn	0.006135
ux	xz	0.003067
ux	x8	0.003067
.h	hk	0.242630
.h	hu	0.571429
.h	hr	0.136054
.h	hn	0.024943
.h	ho	0.013605
.h	ht	0.004535
.h	hm	0.002268
.h	hi	0.002268
.h	hl	0.002268
hk	k$	0.404580
hk	k.	0.114504
hk	ki	0.106870
hk	kt	0.011450
hk	kg	0.007634
hk	ka	0.106870
hk	kj	0.007634
hk	kh	0.019084
hk	km	0.003817
hk	k-	0.007634
hk	ko	0.064885
hk	ke	0.053435
hk	ku	0.011450
hk	k2	0.011450
hk	ks	0.007634
hk	kw	0.003817
hk	kf	0.007634
hk	kp	0.015267
hk	kb	0.019084
hk	k1	0.003817
hk	kc	0.007634
hk	kz	0.003817
ad	dc	0.012732
ad	dd	0.054948
ad	do	0.079518
ad	df	0.009828
ad	dv	0.047577
ad	di	0.118830
ad	ds	0.098727
ad	dr	0.017869
ad	de	0.165289
ad	d6	0.000447
ad	dn	0.011615
ad	du	0.025687
ad	dg	0.011615
ad	d.	0.115032
ad	dy	0.022336
ad	dp	0.012508
ad	da	0.080634
ad	dk	0.003797
ad	d4	0.000893
ad	dm	0.027697
ad	db	0.015189
ad	dw	0.008264
ad	dx	0.001787
ad	d2	0.002457
ad	dh	0.007594
ad	dt	0.012062
ad	dl	0.014519
ad	dq	0.000893
ad	dz	0.004467
ad	d7	0.000447
ad	d-	0.007818
ad	d1	0.001117
ad	dj	0.003574
ad	d$	0.000670
ad	d3	0.001340
ad	d0	0.000223
dc	ca	0.184615
dc	cl	0.087912
dc	ce	0.070330
dc	ch	0.103297
dc	co	0.226374
dc	c.	0.103297
dc	ci	0.032967
dc	cf	0.010989
dc	cp	0.010989
dc	cr	0.041758
dc	c0	0.002198
dc	cw	0.006593
dc	cu	0.039560
dc	cy	0.004396
dc	cd	0.006593
dc	cc	0.017582
dc	cm	0.008791
dc	cn	0.004396
dc	cg	0.004396
dc	cs	0.008791
dc	cb	0.006593
dc	c-	0.004396
dc	c2	0.002198
dc	cv	0.004396
dc	c1	0.004396
dc	cx	0.002198
ca	as	0.102553
ca	a$	0.081702
ca	a.	0.068298
ca	an	0.100851
ca	ar	0.192766
ca	am	0.075532
ca	ad	0.045319
ca	ai	0.020213
ca	ap	0.038936
ca	al	0.095319
ca	ag	0.008723
ca	at	0.076383
ca	af	0.022128
ca	ac	0.013191
ca	ab	0.012340
ca	av	0.004043
ca	au	0.004468
ca	aw	0.001277
ca	ah	0.001489
ca	ak	0.004894
ca	a8	0.000213
ca	a2	0.000638
ca	ao	0.007872
ca	a-	0.008085
ca	aj	0.002979
ca	ae	0.003191
ca	aa	0.001702
ca	a1	0.000213
ca	a6	0.000213
ca	aq	0.000426
ca	ay	0.001489
ca	a7	0.000213
ca	az	0.001064
ca	ax	0.000638
ca	a4	0.000213
ca	a3	0.000213
ca	a0	0.000213
sh	h.	0.101586
sh	ha	0.179516
sh	hu	0.038965
sh	hi	0.155580
sh	h3	0.000278
sh	hl	0.010019
sh	ho	0.256610
sh	hc	0.011689
sh	he	0.089340
sh	hx	0.000557
sh	hk	0.010576
sh	hd	0.009741
sh	hs	0.006680
sh	hg	0.009463
sh	hb	0.015029
sh	hn	0.006123
sh	hr	0.010854
sh	ht	0.015029
sh	h$	0.003062
sh	hw	0.005288
sh	h2	0.001392
sh	hf	0.008350
sh	hm	0.009463
sh	hp	0.013916
sh	h-	0.008628
sh	hy	0.005010
sh	h6	0.000557
sh	hv	0.004453
sh	h0	0.000278
sh	hq	0.003340
sh	hj	0.001948
sh	h4	0.001670
sh	hh	0.002783
sh	hz	0.000835
sh	h9	0.000557
sh	h1	0.000557
sh	h7	0.000278
h.	.c	0.693075
h.	.t	0.008216
h.	.g	0.014085
h.	.n	0.068662
h.	.s	0.003521
h.	.r	0.018192
h.	.d	0.026995
h.	.o	0.044601
h.	.u	0.005869
h.	.m	0.008216
h.	.e	0.024061
h.	.i	0.035798
h.	.k	0.001174
h.	.h	0.000587
h.	.p	0.007629
h.	.j	0.011150
h.	.l	0.003521
h.	.f	0.002934
h.	.a	0.007042
h.	.w	0.001761
h.	.v	0.002934
h.	.b	0.009390
h.	.x	0.000587
if	fe	0.336770
if	ff	0.052405
if	ft	0.100515
if	fy	0.057560
if	fo	0.043814
if	fa	0.055842
if	f.	0.047251
if	fi	0.160653
if	fu	0.046392
if	fl	0.015464
if	fr	0.027491
if	fh	0.001718
if	fs	0.016323
if	fb	0.006873
if	f-	0.002577
if	fm	0.006014
if	fn	0.001718
if	fc	0.006014
if	fg	0.001718
if	fp	0.003436
if	fx	0.003436
if	fw	0.003436
if	f0	0.000859
if	fk	0.001718
fe	en	0.064997
fe	ee	0.098849
fe	er	0.183480
fe	ed	0.029113
fe	e.	0.205823
fe	eh	0.008125
fe	em	0.039269
fe	ec	0.048070
fe	ep	0.012187
fe	et	0.038592
fe	e2	0.000677
fe	es	0.079892
fe	ei	0.035884
fe	e-	0.006770
fe	eg	0.004739
fe	ea	0.024374
fe	ew	0.010156
fe	eb	0.014218
fe	ev	0.011510
fe	ef	0.004739
fe	ex	0.009479
fe	el	0.045362
fe	ek	0.002031
fe	eu	0.004739
fe	eo	0.004062
fe	ey	0.002708
fe	e8	0.001354
fe	eq	0.002708
fe	e4	0.000677
fe	e3	0.001354
fe	e1	0.001354
fe	ej	0.000677
fe	ez	0.001354
fe	e7	0.000677
en	ng	0.053622
en	nt	0.264458
en	n.	0.125211
en	nc	0.056148
en	na	0.042532
en	ne	0.078608
en	nd	0.088012
en	no	0.022600
en	ns	0.068501
en	nk	0.008563
en	nr	0.007159
en	nu	0.015722
en	nv	0.007580
en	ni	0.036075
en	nn	0.021898
en	nh	0.006597
en	nf	0.008282
en	nm	0.007299
en	np	0.010247
en	nl	0.009545
en	n2	0.001965
en	nb	0.011791
en	n-	0.011370
en	nx	0.002106
en	nw	0.007720
en	nj	0.005474
en	ny	0.006317
en	nz	0.010668
en	n8	0.000421
en	n9	0.000281
en	n1	0.000702
en	n7	0.000140
en	nq	0.001544
en	n6	0.000281
en	n4	0.000281
en	n3	0.000140
en	n5	0.000140
xh	ha	0.250000
xh	ho	0.236111
xh	he	0.083333
xh	h.	0.055556
xh	hx	0.027778
xh	hq	0.013889
xh	hb	0.013889
xh	hd	0.097222
xh	hw	0.013889
xh	hh	0.013889
xh	hi	0.055556
xh	ht	0.027778
xh	hu	0.027778
xh	hc	0.013889
xh	hl	0.013889
xh	hk	0.027778
xh	hy	0.013889
xh	hp	0.013889
.m	mx	0.360604
.m	my	0.119936
.m	me	0.319301
.m	ms	0.011914
.m	mu	0.007149
.m	ma	0.034154
.m	mo	0.035743
.m	mg	0.002383
.m	mn	0.035743
.m	mk	0.037331
.m	mi	0.013503
.m	mz	0.002383
.m	md	0.008737
.m	mm	0.002383
.m	mt	0.002383
.m	ml	0.001589
.m	mv	0.002383
.m	mb	0.000794
.m	mr	0.001589
mx	x$	0.904382
mx	x.	0.049801
mx	xt	0.003984
mx	xm	0.005976
mx	xu	0.003984
mx	xl	0.003984
mx	xz	0.005976
mx	xa	0.003984
mx	xg	0.001992
mx	xv	0.001992
mx	xp	0.001992
mx	xw	0.003984
mx	xh	0.001992
mx	x1	0.001992
mx	x-	0.001992
mx	xc	0.001992
bb	bc	0.024554
bb	bl	0.095982
bb	bs	0.147321
bb	bb	0.017857
bb	b.	0.149554
bb	ba	0.069196
bb	bv	0.031250
bb	be	0.095982
bb	b8	0.006696
bb	bi	0.078125
bb	by	0.066964
bb	bo	0.078125
bb	bt	0.008929
bb	b0	0.002232
bb	br	0.006696
bb	bp	0.004464
bb	bw	0.022321
bb	bk	0.013393
bb	bu	0.015625
bb	b-	0.015625
bb	bj	0.002232
bb	bg	0.006696
bb	bn	0.006696
bb	b3	0.008929
bb	bh	0.002232
bb	bm	0.004464
bb	bd	0.002232
bb	b2	0.006696
bb	bq	0.004464
bb	b4	0.002232
bb	bz	0.002232
bc	c.	0.251816
bc	cn	0.041162
bc	cd	0.021792
bc	co	0.094431
bc	cr	0.046005
bc	ca	0.135593
bc	cs	0.031477
bc	ch	0.046005
bc	cl	0.024213
bc	ck	0.002421
bc	c-	0.024213
bc	cg	0.024213
bc	cp	0.009685
bc	ce	0.029056
bc	ci	0.043584
bc	cm	0.019370
bc	cc	0.021792
bc	cy	0.007264
bc	c4	0.004843
bc	c1	0.014528
bc	cb	0.041162
bc	cz	0.007264
bc	cw	0.002421
bc	cf	0.002421
bc	cj	0.002421
bc	ct	0.007264
bc	cv	0.004843
bc	cu	0.024213
bc	c6	0.002421
bc	c2	0.007264
bc	c3	0.004843
c.	.c	0.536435
c.	.r	0.024583
c.	.n	0.047849
c.	.e	0.035996
c.	.m	0.007463
c.	.i	0.122915
c.	.h	0.001317
c.	.g	0.031607
c.	.o	0.034680
c.	.v	0.004829
c.	.t	0.010536
c.	.u	0.047410
c.	.f	0.010536
c.	.j	0.021071
c.	.d	0.010097
c.	.a	0.011853
c.	.l	0.003951
c.	.p	0.009219
c.	.s	0.003512
c.	.b	0.013608
c.	.z	0.005268
c.	.w	0.001756
c.	.k	0.003512
^r	re	0.382787
^r	ra	0.188182
^r	ru	0.086063
^r	rt	0.018947
^r	rb	0.009955
^r	r1	0.000321
^r	ri	0.067437
^r	ro	0.144188
^r	r2	0.001285
^r	r7	0.000321
^r	rr	0.003532
^r	ry	0.009313
^r	rg	0.004817
^r	rp	0.005138
^r	rz	0.002248
^r	rc	0.008028
^r	rf	0.004175
^r	rh	0.007707
^r	rs	0.017020
^r	rl	0.002890
^r	rk	0.002890
^r	rj	0.002569
^r	rd	0.006101
^r	rx	0.002569
^r	rq	0.000963
^r	r9	0.000321
^r	rm	0.005780
^r	r0	0.000963
^r	rw	0.004817
^r	r-	0.002569
^r	rn	0.003211
^r	rv	0.001606
^r	r5	0.000321
^r	r4	0.000642
^r	r8	0.000321
dd	di	0.241438
dd	dy	0.099315
dd	dt	0.018836
dd	da	0.080479
dd	dm	0.020548
dd	de	0.094178
dd	dl	0.075342
dd	dr	0.053082
dd	do	0.054795
dd	du	0.063356
dd	d-	0.015411
dd	d.	0.054795
dd	db	0.010274
dd	ds	0.030822
dd	dc	0.005137
dd	dh	0.010274
dd	df	0.011986
dd	dp	0.008562
dd	dg	0.008562
dd	dd	0.010274
dd	d0	0.001712
dd	dn	0.013699
dd	d3	0.005137
dd	dv	0.003425
dd	dw	0.001712
dd	dq	0.001712
dd	dj	0.001712
dd	d1	0.001712
dd	d2	0.001712
nn	n.	0.082902
nn	ne	0.426598
nn	nm	0.006908
nn	ni	0.110535
nn	ny	0.107081
nn	na	0.097582
nn	no	0.067358
nn	n-	0.006045
nn	nt	0.009499
nn	ng	0.001727
nn	nu	0.021589
nn	nn	0.004318
nn	nb	0.003454
nn	nh	0.006045
nn	ns	0.012953
nn	nl	0.002591
nn	nv	0.002591
nn	n2	0.000864
nn	nd	0.006045
nn	nc	0.006908
nn	np	0.003454
nn	nk	0.002591
nn	nz	0.000864
nn	nj	0.000864
nn	nf	0.003454
nn	nw	0.001727
nn	n9	0.000864
nn	n6	0.000864
nn	nr	0.000864
nn	n1	0.000864
gg	ge	0.363014
gg	g.	0.107306
gg	gp	0.004566
gg	go	0.034247
gg	gu	0.029680
gg	ga	0.059361
gg	gl	0.054795
gg	gi	0.178082
gg	gc	0.013699
gg	g$	0.004566
gg	gs	0.038813
gg	gy	0.020548
gg	gr	0.027397
gg	gn	0.004566
gg	gt	0.009132
gg	gf	0.004566
gg	gh	0.009132
gg	gm	0.009132
gg	gb	0.006849
gg	g-	0.004566
gg	gz	0.002283
gg	gg	0.002283
gg	g3	0.002283
gg	gd	0.004566
gg	g2	0.002283
gg	g4	0.002283
ge	er	0.161839
ge	e.	0.186083
ge	el	0.030227
ge	et	0.127519
ge	ed	0.009446
ge	es	0.091625
ge	en	0.147355
ge	eb	0.015113
ge	eo	0.031171
ge	e1	0.000630
ge	ef	0.007872
ge	ep	0.010390
ge	ev	0.004093
ge	ex	0.007557
ge	ee	0.040302
ge	em	0.031486
ge	eh	0.004723
ge	ey	0.005038
ge	e2	0.001889
ge	ei	0.007557
ge	ez	0.003149
ge	e$	0.005982
ge	ea	0.018262
ge	ec	0.014798
ge	eg	0.005038
ge	ew	0.008501
ge	e-	0.011650
ge	ek	0.004408
ge	eu	0.002519
ge	ej	0.001259
ge	eq	0.000315
ge	e3	0.000630
ge	e4	0.000945
ge	e0	0.000315
ge	e9	0.000315
fc	c2	0.044335
fc	cb	0.029557
fc	c.	0.246305
fc	ca	0.078818
fc	co	0.118227
fc	ch	0.068966
fc	cc	0.024631
fc	cn	0.019704
fc	cl	0.068966
fc	cu	0.068966
fc	cs	0.029557
fc	ci	0.039409
fc	cm	0.009852
fc	c-	0.024631
fc	c3	0.004926
fc	ce	0.034483
fc	cr	0.014778
fc	cp	0.009852
fc	cy	0.004926
fc	cw	0.014778
fc	cd	0.014778
fc	cf	0.014778
fc	cg	0.009852
fc	c8	0.004926
c2	2.	0.068182
c2	21	0.045455
c2	2-	0.045455
c2	2w	0.022727
c2	24	0.227273
c2	2b	0.068182
c2	2n	0.045455
c2	23	0.068182
c2	2l	0.022727
c2	2m	0.045455
c2	2p	0.045455
c2	20	0.045455
c2	2t	0.022727
c2	2c	0.045455
c2	2a	0.022727
c2	29	0.068182
c2	2o	0.022727
c2	27	0.022727
c2	25	0.022727
c2	2f	0.022727
2.	.c	0.530474
2.	.p	0.009029
2.	.r	0.051919
2.	.b	0.013544
2.	.n	0.088036
2.	.d	0.018059
2.	.f	0.020316
2.	.t	0.015801
2.	.o	0.024831
2.	.1	0.047404
2.	.i	0.031603
2.	.u	0.013544
2.	.g	0.006772
2.	.m	0.018059
2.	.3	0.006772
2.	.w	0.006772
2.	.j	0.009029
2.	.2	0.029345
2.	.a	0.006772
2.	.v	0.004515
2.	.h	0.006772
2.	.s	0.011287
2.	.4	0.004515
2.	.5	0.002257
2.	.e	0.004515
2.	.k	0.004515
2.	.9	0.006772
2.	.l	0.004515
2.	.7	0.002257
op	pl	0.051737
op	pb	0.010130
op	pu	0.033647
op	pa	0.066932
op	p.	0.160275
op	pe	0.167511
op	po	0.074168
op	pt	0.064399
op	pc	0.018813
op	pi	0.065123
op	py	0.014834
op	p1	0.009768
op	pr	0.031838
op	p-	0.016281
op	ps	0.051737
op	pk	0.005789
op	pp	0.052098
op	pn	0.010130
op	pm	0.016643
op	pz	0.002894
op	pd	0.009407
op	ph	0.018452
op	p5	0.001447
op	pf	0.010130
op	pg	0.008321
op	p8	0.001085
op	pw	0.009768
op	p9	0.000724
op	pj	0.004342
op	p4	0.001447
op	p2	0.003256
op	pv	0.002894
op	p$	0.002171
op	p6	0.000724
op	p3	0.000362
op	px	0.000724
ak	ka	0.122857
ak	ku	0.084286
ak	k.	0.116429
ak	kt	0.045714
ak	ke	0.258571
ak	kh	0.042143
ak	ks	0.039286
ak	ko	0.042857
ak	ki	0.107857
ak	kz	0.005000
ak	kc	0.007857
ak	kn	0.002143
ak	kp	0.011429
ak	kw	0.006429
ak	kb	0.017143
ak	kk	0.015000
ak	kv	0.006429
ak	kr	0.012857
ak	kl	0.014286
ak	k-	0.005714
ak	kd	0.004286
ak	kf	0.006429
ak	km	0.006429
ak	ky	0.007143
ak	kj	0.002143
ak	kg	0.004286
ak	kq	0.001429
ak	k7	0.000714
ak	k3	0.001429
ak	k5	0.000714
ak	k1	0.000714
ka	am	0.036909
ka	as	0.064014
ka	ar	0.119377
ka	ad	0.044983
ka	ak	0.016724
ka	a.	0.169550
ka	ay	0.019031
ka	at	0.076125
ka	al	0.053057
ka	an	0.137832
ka	ab	0.032295
ka	ap	0.023068
ka	ai	0.040946
ka	aj	0.006344
ka	a2	0.000577
ka	aa	0.010381
ka	az	0.025952
ka	af	0.010957
ka	ac	0.008074
ka	au	0.016724
ka	ao	0.020761
ka	ah	0.009804
ka	ag	0.014418
ka	av	0.008651
ka	a-	0.014418
ka	aw	0.009804
ka	aq	0.001153
ka	ae	0.005767
ka	a4	0.001153
ka	ax	0.000577
ka	a1	0.000577
ih	hd	0.016598
ih	ho	0.174274
ih	hu	0.124481
ih	h.	0.049793
ih	ha	0.336100
ih	he	0.132780
ih	hg	0.008299
ih	hi	0.058091
ih	hn	0.008299
ih	hk	0.012448
ih	hr	0.008299
ih	hs	0.016598
ih	hc	0.012448
ih	hf	0.004149
ih	hy	0.012448
ih	hh	0.004149
ih	ht	0.004149
ih	hb	0.004149
ih	hl	0.004149
ih	h8	0.004149
ih	hm	0.004149
hd	d.	0.216578
hd	df	0.064171
hd	di	0.072193
hd	do	0.058824
hd	de	0.045455
hd	da	0.128342
hd	dw	0.066845
hd	dp	0.050802
hd	d-	0.037433
hd	dd	0.016043
hd	dr	0.029412
hd	dt	0.048128
hd	d2	0.010695
hd	db	0.021390
hd	dk	0.002674
hd	dv	0.024064
hd	ds	0.024064
hd	dc	0.018717
hd	dh	0.008021
hd	dg	0.008021
hd	dx	0.005348
hd	d7	0.002674
hd	du	0.005348
hd	dl	0.010695
hd	d4	0.005348
hd	d3	0.005348
hd	dj	0.002674
hd	dz	0.005348
hd	dn	0.002674
hd	dm	0.002674
d.	.n	0.068718
d.	.c	0.681714
d.	.d	0.027315
d.	.r	0.029902
d.	.e	0.020702
d.	.b	0.009488
d.	.a	0.010638
d.	.g	0.014089
d.	.t	0.009201
d.	.u	0.005750
d.	.i	0.036228
d.	.h	0.002013
d.	.s	0.005750
d.	.p	0.008626
d.	.o	0.033065
d.	.f	0.009776
d.	.j	0.010638
d.	.m	0.008626
d.	.l	0.003163
d.	.x	0.000863
d.	.w	0.001438
d.	.v	0.002300
.n	ne	0.851506
.n	nl	0.076464
.n	ng	0.009023
.n	no	0.027680
.n	nz	0.010552
.n	na	0.004894
.n	nh	0.000612
.n	np	0.000459
.n	ni	0.011317
.n	nu	0.004894
.n	nj	0.000306
.n	ny	0.000459
.n	nr	0.000459
.n	nc	0.000306
.n	nm	0.000153
.n	nv	0.000306
.n	ns	0.000153
.n	nf	0.000306
.n	nx	0.000153
gm	mw	0.007605
gm	mx	0.019011
gm	ma	0.395437
gm	me	0.136882
gm	mu	0.022814
gm	mi	0.068441
gm	m.	0.057034
gm	mo	0.155894
gm	my	0.026616
gm	m9	0.003802
gm	ms	0.019011
gm	mh	0.007605
gm	mn	0.007605
gm	m2	0.003802
gm	mc	0.007605
gm	mm	0.011407
gm	mb	0.003802
gm	mp	0.007605
gm	mt	0.015209
gm	mg	0.007605
gm	md	0.003802
gm	mr	0.003802
gm	m-	0.003802
gm	m4	0.003802
mw	w.	0.212389
mw	we	0.203540
mw	wa	0.221239
mw	wo	0.132743
mw	wp	0.017699
mw	wu	0.017699
mw	wi	0.070796
mw	wc	0.017699
mw	wg	0.008850
mw	w1	0.008850
mw	wb	0.008850
mw	wz	0.008850
mw	w-	0.017699
mw	ww	0.008850
mw	wf	0.026549
mw	wk	0.008850
mw	wr	0.008850
vu	ub	0.023810
vu	ul	0.103175
vu	u.	0.142857
vu	ue	0.134921
vu	ui	0.111111
vu	uo	0.023810
vu	ut	0.047619
vu	uz	0.031746
vu	us	0.079365
vu	ud	0.015873
vu	uu	0.007937
vu	u$	0.039683
vu	uk	0.047619
vu	um	0.031746
vu	uc	0.007937
vu	ur	0.023810
vu	un	0.055556
vu	uf	0.023810
vu	ua	0.007937
vu	up	0.023810
vu	u-	0.007937
vu	uv	0.007937
ab	bo	0.099866
ab	ba	0.143305
ab	by	0.054635
ab	bl	0.115540
ab	br	0.037618
ab	bc	0.038065
ab	be	0.125392
ab	bn	0.008509
ab	bi	0.087326
ab	b.	0.094940
ab	bu	0.044783
ab	bq	0.001343
ab	bs	0.059113
ab	bv	0.000896
ab	bp	0.003135
ab	bb	0.031796
ab	bd	0.004926
ab	bh	0.011196
ab	bf	0.003583
ab	b-	0.006717
ab	bt	0.007613
ab	bg	0.002239
ab	bk	0.002687
ab	bm	0.005374
ab	bw	0.000896
ab	bz	0.004478
ab	b1	0.001343
ab	b2	0.000448
ab	b5	0.000448
ab	b4	0.000896
ab	bx	0.000448
ab	bj	0.000448
eu	us	0.051095
eu	up	0.048358
eu	u$	0.291971
eu	ut	0.046533
eu	ur	0.322080
eu	ux	0.030109
eu	uw	0.009124
eu	u.	0.036496
eu	uc	0.007299
eu	un	0.043796
eu	ue	0.009124
eu	u-	0.004562
eu	uk	0.010036
eu	ul	0.009124
eu	uv	0.005474
eu	um	0.026460
eu	ub	0.005474
eu	uf	0.005474
eu	ug	0.012774
eu	ud	0.007299
eu	uh	0.002737
eu	uo	0.002737
eu	u5	0.000912
eu	u8	0.000912
eu	ua	0.002737
eu	uq	0.000912
eu	uz	0.002737
eu	uu	0.001825
eu	ui	0.000912
eu	u6	0.000912
us	se	0.116156
us	si	0.157134
us	sa	0.061910
us	s.	0.197524
us	sp	0.011498
us	sh	0.043927
us	st	0.145932
us	s$	0.078715
us	sm	0.008255
us	sb	0.010024
us	sc	0.026238
us	sn	0.005307
us	sf	0.006191
us	ss	0.038325
us	sd	0.006191
us	sl	0.013267
us	sk	0.007665
us	sg	0.005307
us	sx	0.000590
us	so	0.011203
us	su	0.010613
us	sw	0.005012
us	s-	0.010908
us	s2	0.002653
us	s1	0.002064
us	sv	0.001769
us	s5	0.000590
us	sr	0.003243
us	sy	0.004127
us	sz	0.001179
us	sq	0.002064
us	sj	0.001769
us	s7	0.000590
us	s4	0.000884
us	s3	0.000590
us	s9	0.000590
se	er	0.148752
se	e$	0.061804
se	ec	0.056622
se	e.	0.129559
se	ea	0.083877
se	ex	0.077735
se	ez	0.000768
se	en	0.073321
se	em	0.022841
se	ee	0.033397
se	eo	0.079846
se	ef	0.005374
se	et	0.032246
se	ed	0.018042
se	el	0.038772
se	es	0.030518
se	eg	0.012476
se	ep	0.011324
se	ew	0.005182
se	e-	0.012668
se	ei	0.014012
se	ev	0.010173
se	ek	0.005758
se	eb	0.009597
se	e3	0.000768
se	ey	0.005950
se	eh	0.004607
se	eq	0.001344
se	ej	0.003839
se	eu	0.005758
se	e7	0.000384
se	e2	0.001919
se	e6	0.000576
se	e1	0.000192
rc	co	0.083706
rc	ch	0.346326
rc	ce	0.208946
rc	ca	0.118211
rc	ct	0.007029
rc	cn	0.007668
rc	ci	0.039617
rc	cr	0.015335
rc	cl	0.067093
rc	cu	0.023642
rc	cz	0.002556
rc	c.	0.039617
rc	cm	0.005112
rc	ck	0.004473
rc	cg	0.002556
rc	cs	0.005112
rc	cj	0.001278
rc	cd	0.002556
rc	c1	0.001278
rc	cy	0.007029
rc	cp	0.001917
rc	cw	0.001917
rc	c-	0.003195
rc	cf	0.000639
rc	cc	0.001917
rc	cb	0.001278
^o	od	0.018981
^o	ou	0.052315
^o	on	0.227778
^o	ol	0.062963
^o	or	0.076852
^o	ok	0.038426
^o	op	0.129167
^o	ov	0.027778
^o	oy	0.012963
^o	of	0.050926
^o	oc	0.030556
^o	o2	0.005093
^o	oz	0.010648
^o	oj	0.006019
^o	oo	0.013426
^o	ot	0.039352
^o	oa	0.012500
^o	os	0.040278
^o	ow	0.009722
^o	om	0.043519
^o	oi	0.012037
^o	ox	0.011574
^o	ob	0.024537
^o	oq	0.001389
^o	oh	0.019444
^o	og	0.008333
^o	oe	0.009259
^o	o.	0.000463
^o	o-	0.001852
^o	o5	0.000463
^o	o1	0.000926
^o	o9	0.000463
od	dn	0.016807
od	da	0.159197
od	dr	0.020075
od	de	0.248833
od	dg	0.009337
od	do	0.091503
od	dy	0.034080
od	d.	0.093838
od	dw	0.007003
od	dl	0.022876
od	di	0.103641
od	dh	0.007937
od	du	0.045752
od	ds	0.035014
od	dc	0.009337
od	dd	0.017274
od	df	0.009337
od	db	0.012138
od	dv	0.003735
od	dt	0.010738
od	d5	0.000467
od	dm	0.012138
od	dj	0.003735
od	dp	0.005602
od	dx	0.002334
od	d-	0.005602
od	dk	0.003735
od	dq	0.000467
od	d3	0.000934
od	d2	0.000467
od	dz	0.003268
od	d4	0.000934
od	d1	0.001401
od	d6	0.000467
dn	no	0.055066
dn	nx	0.006608
dn	n.	0.215859
dn	ne	0.277533
dn	nt	0.013216
dn	na	0.096916
dn	ns	0.143172
dn	ng	0.006608
dn	ny	0.011013
dn	nb	0.011013
dn	nf	0.011013
dn	ni	0.061674
dn	nn	0.004405
dn	nk	0.002203
dn	n-	0.008811
dn	nj	0.004405
dn	np	0.015419
dn	nc	0.004405
dn	n7	0.004405
dn	n4	0.002203
dn	nh	0.004405
dn	nd	0.006608
dn	nr	0.004405
dn	nu	0.013216
dn	n2	0.004405
dn	n1	0.004405
dn	n0	0.002203
dn	n5	0.002203
dn	nw	0.002203
no	ok	0.013668
no	o$	0.065755
no	ot	0.108607
no	ov	0.072774
no	op	0.018101
no	or	0.070558
no	ox	0.005541
no	ol	0.038419
no	ow	0.107499
no	ou	0.016254
no	oa	0.007758
no	ob	0.021795
no	o.	0.123753
no	oo	0.025859
no	on	0.067233
no	oc	0.018840
no	om	0.056151
no	oi	0.012560
no	o-	0.013668
no	og	0.012191
no	oz	0.003694
no	od	0.024751
no	os	0.050240
no	oy	0.009974
no	of	0.015146
no	oe	0.005911
no	o1	0.002586
no	o5	0.000369
no	oj	0.001847
no	o2	0.001478
no	o9	0.000739
no	oh	0.004433
no	o7	0.000739
no	oq	0.000369
no	o3	0.000369
no	o6	0.000369
kl	la	0.202632
kl	li	0.302632
kl	lo	0.097368
kl	ld	0.007895
kl	ln	0.002632
kl	lm	0.007895
kl	l.	0.015789
kl	ly	0.105263
kl	le	0.186842
kl	lu	0.042105
kl	lr	0.002632
kl	l6	0.002632
kl	lt	0.005263
kl	lw	0.002632
kl	ll	0.002632
kl	lh	0.002632
kl	lp	0.002632
kl	lz	0.002632
kl	lx	0.002632
kl	lj	0.002632
la	as	0.106765
la	a.	0.081633
la	at	0.081444
la	ac	0.059335
la	an	0.181406
la	ad	0.041761
la	az	0.015684
la	ab	0.055367
la	ap	0.019652
la	ar	0.075964
la	a$	0.003968
la	aa	0.004157
la	ak	0.012283
la	ay	0.071618
la	ag	0.023432
la	ai	0.018896
la	av	0.017385
la	am	0.047619
la	ao	0.006425
la	al	0.011527
la	a3	0.000189
la	ah	0.010771
la	af	0.006047
la	au	0.013039
la	a-	0.004535
la	aw	0.016251
la	a1	0.000756
la	ax	0.006236
la	a2	0.000945
la	a7	0.000378
la	ae	0.001512
la	aj	0.002268
la	aq	0.000378
la	a9	0.000189
la	a4	0.000189
ni	ik	0.044592
